property_id,list_price,search_promotions,primary_photo/href,primary_photo/__typename,listing_id,matterport,virtual_tours/0,status,products/0/products/0,products/0/products/1,products/0/products/2,products/0/products/3,products/0/brand_name,products/0/__typename,source/id,source/name,source/type,source/spec_id,source/plan_id,source/agents/0/office_name,source/agents/0/__typename,source/__typename,lead_attributes/show_contact_an_agent,lead_attributes/market_type,lead_attributes/opcity_lead_attributes/cashback_enabled,lead_attributes/opcity_lead_attributes/flip_the_market_enabled,lead_attributes/opcity_lead_attributes/__typename,lead_attributes/lead_type,lead_attributes/ready_connect_mortgage/show_contact_a_lender,lead_attributes/ready_connect_mortgage/show_veterans_united,lead_attributes/ready_connect_mortgage/__typename,lead_attributes/__typename,community,permalink,price_reduced_amount,description/name,description/beds,description/baths_consolidated,description/sqft,description/lot_sqft,description/baths_max,description/baths_min,description/beds_min,description/beds_max,description/sqft_min,description/sqft_max,description/type,description/sub_type,description/sold_price,description/sold_date,description/__typename,location/street_view_url,location/address/line,location/address/postal_code,location/address/state,location/address/state_code,location/address/city,location/address/coordinate/lat,location/address/coordinate/lon,location/address/coordinate/__typename,location/address/__typename,location/county/name,location/county/fips_code,location/county/__typename,location/__typename,open_houses/0,branding/0/type,branding/0/name,branding/0/photo,branding/0/__typename,flags/is_coming_soon,flags/is_new_listing,flags/is_price_reduced,flags/is_foreclosure,flags/is_new_construction,flags/is_pending,flags/is_contingent,flags/__typename,list_date,photos/0/href,photos/0/__typename,advertisers/0/type,advertisers/0/fulfillment_id,advertisers/0/name,advertisers/0/builder,advertisers/0/__typename,consumer_advertisers,__typename,photos/1/href,photos/1/__typename,photos/2/href,photos/2/__typename,source/agents/1/office_name,source/agents/1/__typename,open_houses/0/start_date,open_houses/0/end_date,open_houses/0/__typename,open_houses/1/start_date,open_houses/1/end_date,open_houses/1/__typename,advertisers/1/type,advertisers/1/fulfillment_id,advertisers/1/name,advertisers/1/builder,advertisers/1/__typename,virtual_tours/0/href,virtual_tours/0/type,virtual_tours/0/__typename,source/agents/2/office_name,source/agents/2/__typename,products/0/products/4,location/address/coordinate,location/county,products/0/products/5,products/0/products/6,virtual_tours,products/products/0,products/products/1,products/brand_name,products/__typename,open_houses,products/products/2,products/products/3,products/products/4,source/agents/3/office_name,source/agents/3/__typename,primary_photo,photos,zipcode
6272225011,798000,,https://ap.rdcpix.com/9edddbddcdabecdff626b8dcef79c00fl-m3388608582s.jpg,HomePhoto,2978169461,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,PHPA,BrightMLS,mls,,,BHHS Zack Shore REALTORS,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,82-Ethan-Allen-Rd_Freehold_NJ_07728_M62722-25011,,,4,2,1924,31141,,,,,,,single_family,,160000,7/14/98,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=82%20Ethan%20Allen%20Rd%2C%20Freehold%2C%20NJ%2007728&size=640x480&source=outdoor&signature=-xRY5yesxWZfPEGwUtfkJsK3FkY=,82 Ethan Allen Rd,7728,New Jersey,NJ,Freehold,40.2233,-74.299707,Coordinate,SearchHomeAddress,Monmouth,34025,HomeCounty,SearchHomeLocation,,Office,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®",,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T19:55:35.000000Z,https://ap.rdcpix.com/9edddbddcdabecdff626b8dcef79c00fl-m3388608582s.jpg,HomePhoto,seller,1027895,Curtis Lee,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/9edddbddcdabecdff626b8dcef79c00fl-m3715036926s.jpg,HomePhoto,https://ap.rdcpix.com/9edddbddcdabecdff626b8dcef79c00fl-m4267115756s.jpg,HomePhoto,,,,,,,,,,,,,,https://listings.realestatecinema.co/v/Tpx38y7?b=0,,VirtualTour,,,,,,,,,,,,,,,,,,,,,7728
6560520121,419000,,https://ap.rdcpix.com/dfe8e6bb54267bd4b076a0262e18b5cbl-m3066178966s.jpg,HomePhoto,2977160208,FALSE,,for_sale,core.agent,co_broke,,,basic_opt_in,ProductSummary,MONJ,MoreMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,23-Fairfield-Rd_Toms-River_NJ_08757_M65605-20121,,,3,2,1404,6098,,,,,,,single_family,,198000,12/13/06,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=23%20Fairfield%20Rd%2C%20Toms%20River%2C%20NJ%2008757&size=640x480&source=outdoor&signature=NptE5Om49WWe9YwFQTp_Camh0S4=,23 Fairfield Rd,8757,New Jersey,NJ,Toms River,39.963969,-74.273394,Coordinate,SearchHomeAddress,Ocean,34029,HomeCounty,SearchHomeLocation,,Office,Fathom Realty NJ,,Branding,,FALSE,,,,,,HomeFlags,2025-01-13T14:51:03.000000Z,https://ap.rdcpix.com/dfe8e6bb54267bd4b076a0262e18b5cbl-m3066178966s.jpg,HomePhoto,seller,3688702,Justin Calderon,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/dfe8e6bb54267bd4b076a0262e18b5cbl-m3870870557s.jpg,HomePhoto,https://ap.rdcpix.com/dfe8e6bb54267bd4b076a0262e18b5cbl-m531649058s.jpg,HomePhoto,Fathom Realty NJ,MlsAgent,,,,,,,co_seller,0,Luke Koerner,,HomeAdvertiser,,,,,,,,,,,,,,,,,,,,,,,,8757
6796429465,250000,,https://ap.rdcpix.com/0548de0a92914c87a183e2e8163e0523l-m1421530483s.jpg,HomePhoto,2978186999,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,PHPA,BrightMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,241-Broadway_Penns-Grove_NJ_08069_M67964-29465,,,3,1.5,1392,4948,,,,,,,single_family,,136500,8/22/19,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=241%20Broadway%2C%20Penns%20Grove%2C%20NJ%2008069&size=640x480&source=outdoor&signature=907vsOKORldUDQGvQqlFdBqckYM=,241 Broadway,8069,New Jersey,NJ,Penns Grove,39.711639,-75.473866,Coordinate,SearchHomeAddress,Salem,34033,HomeCounty,SearchHomeLocation,,Office,Hometown Real Estate Group,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-11T05:11:13.000000Z,https://ap.rdcpix.com/0548de0a92914c87a183e2e8163e0523l-m1421530483s.jpg,HomePhoto,seller,3413735,Gary Wade,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/0548de0a92914c87a183e2e8163e0523l-m2235382099s.jpg,HomePhoto,https://ap.rdcpix.com/0548de0a92914c87a183e2e8163e0523l-m2048571937s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8069
9700792910,398890,,https://ap.rdcpix.com/098be4be02d236712960a799b3e05f2bl-m3662651530s.jpg,HomePhoto,2978177108,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,PHPA,BrightMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,2260-US-Route-206-Vincentown-Columbus-Rd_Tabernacle_NJ_08088_M97007-92910,,,4,2,1848,40729,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2260%20US%20Route%20206%20Vincentown-Columbus%20Rd%2C%20Southampton%2C%20NJ%2008088&size=640x480&source=outdoor&signature=Xe1VlWIr2tBd3PcjbZXqexrVRbs=,2260 US Route 206 Vincentown-Columbus Rd,8088,New Jersey,NJ,Southampton,39.957462,-74.740929,Coordinate,SearchHomeAddress,Burlington,34005,HomeCounty,SearchHomeLocation,,Office,HomeSmart First Advantage Realty,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T22:35:51.000000Z,https://ap.rdcpix.com/098be4be02d236712960a799b3e05f2bl-m3662651530s.jpg,HomePhoto,seller,205962,John Andrie,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/098be4be02d236712960a799b3e05f2bl-m1502718945s.jpg,HomePhoto,https://ap.rdcpix.com/098be4be02d236712960a799b3e05f2bl-m1024994323s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8088
6429673617,1175000,,https://ap.rdcpix.com/a456f773b2cf90080530c495f10837bfl-m246780818s.jpg,HomePhoto,2977979036,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,MONJ,MoreMLS,mls,,,EXP Realty,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,6-Partridge-Run_Holmdel_NJ_07733_M64296-73617,,,4,3.5,2837,43996,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6%20Partridge%20Run%2C%20Holmdel%2C%20NJ%2007733&size=640x480&source=outdoor&signature=JCoWKRPiF_LBeG72WPIbKdry448=,6 Partridge Run,7733,New Jersey,NJ,Holmdel,40.376027,-74.202575,Coordinate,SearchHomeAddress,Monmouth,34025,HomeCounty,SearchHomeLocation,,Office,EXP Realty,,Branding,,TRUE,,,,,,HomeFlags,2025-02-05T17:54:55.000000Z,https://ap.rdcpix.com/a456f773b2cf90080530c495f10837bfl-m246780818s.jpg,HomePhoto,seller,813592,CHRISTIAN GIAMANCO,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/a456f773b2cf90080530c495f10837bfl-m3008373772s.jpg,HomePhoto,https://ap.rdcpix.com/a456f773b2cf90080530c495f10837bfl-m3814593743s.jpg,HomePhoto,,MlsAgent,,,,,,,co_seller,97137,Donna Bruno,,HomeAdvertiser,,,,,,,,,,,,,,,,,,,,,,,,7733
6979603648,650000,,https://ap.rdcpix.com/b44d28bfbbf6a53abbed8a1a73b945f0l-m4191987026s.jpg,HomePhoto,2977676929,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,PHPA,BrightMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,31-Orchard-Dr_Mullica-Hill_NJ_08062_M69796-03648,,,4,2.5,2551,20038,,,,,,,single_family,,556000,8/4/22,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=31%20Orchard%20Dr%2C%20Mullica%20Hill%2C%20NJ%2008062&size=640x480&source=outdoor&signature=mSfF3vtKNvre7JjiSQrljo9ANQk=,31 Orchard Dr,8062,New Jersey,NJ,Mullica Hill,39.740023,-75.231936,Coordinate,SearchHomeAddress,Gloucester,34015,HomeCounty,SearchHomeLocation,,Office,"Weichert, Realtors - Moorestown",,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-01-28T15:51:28.000000Z,https://ap.rdcpix.com/b44d28bfbbf6a53abbed8a1a73b945f0l-m4191987026s.jpg,HomePhoto,seller,50282,Kathleen Hullings,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/b44d28bfbbf6a53abbed8a1a73b945f0l-m3719027266s.jpg,HomePhoto,https://ap.rdcpix.com/b44d28bfbbf6a53abbed8a1a73b945f0l-m1356249412s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8062
6882397439,1490000,,https://ap.rdcpix.com/3a675754ef9c9b0c3d501be5defbda3dl-b1041851395s.jpg,HomePhoto,2978179216,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,MONJ,MoreMLS,mls,,,C21 Action Plus Realty,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,886-Ocean-View-Dr_Toms-River_NJ_08753_M68823-97439,,,6,4.5,4241,23958,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=886%20Ocean%20View%20Dr%2C%20Toms%20River%2C%20NJ%2008753&size=640x480&source=outdoor&signature=hmgB3fLg5ilQaK3Z6Ba2_WTtyW4=,886 Ocean View Dr,8753,New Jersey,NJ,Toms River,39.964047,-74.156468,Coordinate,SearchHomeAddress,Ocean,34029,HomeCounty,SearchHomeLocation,,Office,CENTURY 21 Action Plus Realty,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T23:51:17.000000Z,https://ap.rdcpix.com/3a675754ef9c9b0c3d501be5defbda3dl-b1041851395s.jpg,HomePhoto,seller,348763,Joyce Ellis-grasso,,HomeAdvertiser,,SearchHome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8753
9999165106,649999,,https://ap.rdcpix.com/8efca2185c6226b714e04ed5ad668c17l-m1834231465s.jpg,HomePhoto,2978172219,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,MONJ,MoreMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,773-Birch-Rd_Lanoka-Harbor_NJ_08734_M99991-65106,,,4,2.5,2600,7841,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=773%20Birch%20Rd%2C%20Lanoka%20Harbor%2C%20NJ%2008734&size=640x480&source=outdoor&signature=ZYk_v_2rVjmuH8aAHY9hYVfbwVM=,773 Birch Rd,8734,New Jersey,NJ,Lanoka Harbor,39.863584,-74.162671,Coordinate,SearchHomeAddress,Ocean,34029,HomeCounty,SearchHomeLocation,,Office,Keller Williams Shore Properties,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T20:51:05.000000Z,https://ap.rdcpix.com/8efca2185c6226b714e04ed5ad668c17l-m1834231465s.jpg,HomePhoto,seller,3097768,Angad Dhir,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/8efca2185c6226b714e04ed5ad668c17l-m3894052201s.jpg,HomePhoto,https://ap.rdcpix.com/8efca2185c6226b714e04ed5ad668c17l-m2681576959s.jpg,HomePhoto,,,2025-02-15T10:00:00,2025-02-15T12:00:00,HomeOpenHouse,,,,,,,,,https://homes.motioncitymedia.com/773birchrd/?mls,,VirtualTour,,,,,,,,,,,,,,,,,,,,,8734
5713640909,540000,,https://ap.rdcpix.com/5bf947cd5b69b518e3fe4ced7dc667a3l-m2252134929s.jpg,HomePhoto,2977924965,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,MONJ,MoreMLS,mls,,,Keller Williams Realty Central Monmouth,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,5-Lola-Ln_Matawan_NJ_07747_M57136-40909,,,4,2.5,1680,13068,,,,,,,single_family,,245000,5/24/00,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5%20Lola%20Ln%2C%20Matawan%2C%20NJ%2007747&size=640x480&source=outdoor&signature=gq6drDlvVkhU5mmsxL4SxZ1caJI=,5 Lola Ln,7747,New Jersey,NJ,Matawan,40.392807,-74.238191,Coordinate,SearchHomeAddress,Monmouth,34025,HomeCounty,SearchHomeLocation,,Office,Keller Williams Realty Central Monmouth,,Branding,,TRUE,,,,,,HomeFlags,2025-02-04T04:50:35.000000Z,https://ap.rdcpix.com/5bf947cd5b69b518e3fe4ced7dc667a3l-m2252134929s.jpg,HomePhoto,seller,3389625,JENNIFER M. SABODISH,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/5bf947cd5b69b518e3fe4ced7dc667a3l-m3404018130s.jpg,HomePhoto,https://ap.rdcpix.com/5bf947cd5b69b518e3fe4ced7dc667a3l-m162365793s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7747
6571559950,279900,,https://ap.rdcpix.com/8608aac06ac47b9bf6c10d3ecaab5a9el-m4291945513s.jpg,HomePhoto,2978183660,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,PHPA,BrightMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,6-Rugby-Ln_Bridgeton_NJ_08302_M65715-59950,,,3,1.5,1249,16065,,,,,,,single_family,,122000,9/24/09,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6%20Rugby%20Ln%2C%20Bridgeton%2C%20NJ%2008302&size=640x480&source=outdoor&signature=A_z_eFdsvYB5pqNjaJzrxlm8x7k=,6 Rugby Ln,8302,New Jersey,NJ,Bridgeton,39.421141,-75.243743,Coordinate,SearchHomeAddress,Cumberland,34011,HomeCounty,SearchHomeLocation,,Office,"EXP Realty, LLC",,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-11T01:24:31.000000Z,https://ap.rdcpix.com/8608aac06ac47b9bf6c10d3ecaab5a9el-m4291945513s.jpg,HomePhoto,seller,100413858,Markida Lashanda Taylor,,HomeAdvertiser,,SearchHome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8302
6904889101,910000,,https://ap.rdcpix.com/1f5076aabb2586eb447aaea53f87fd35l-m1643601832s.jpg,HomePhoto,2978164772,FALSE,,for_sale,core.agent,core.broker,listing_owner_brand.broker,co_broke,advantage_brand,ProductSummary,MONJ,MoreMLS,mls,,,Berkshire Hathaway HomeServices Fox & Roach - Spring Lake,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,1801-Celeste-Dr_Wall-Township_NJ_07719_M69048-89101,,,5,2.5,3344,63162,,,,,,,single_family,,401900,6/12/90,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1801%20Celeste%20Dr%2C%20Wall%2C%20NJ%2007719&size=640x480&source=outdoor&signature=shcOxo56W2XovXYT9JhLgGJFf50=,1801 Celeste Dr,7719,New Jersey,NJ,Wall,40.161681,-74.091759,Coordinate,SearchHomeAddress,Monmouth,34025,HomeCounty,SearchHomeLocation,,Office,BHHS Fox & Roach Spring Lake,https://ap.rdcpix.com/e56cc2c8cd49f2df40f5e35c54f89a3fg-c1854672103s.jpg,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T17:54:18.000000Z,https://ap.rdcpix.com/1f5076aabb2586eb447aaea53f87fd35l-m1643601832s.jpg,HomePhoto,seller,499914,Janet Stephens,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/1f5076aabb2586eb447aaea53f87fd35l-m2786876122s.jpg,HomePhoto,https://ap.rdcpix.com/1f5076aabb2586eb447aaea53f87fd35l-m749386910s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7719
5414405724,600000,,https://ap.rdcpix.com/a3472d6744c5b89cc8b804def0929b9cl-m4233686923s.jpg,HomePhoto,2978164760,FALSE,,for_sale,core.agent,co_broke,,,basic_opt_in,ProductSummary,MONJ,MoreMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,32-Sunset-Dr_Port-Reading_NJ_07064_M54144-05724,,,4,1.5,1080,6098,,,,,,,single_family,,405000,12/22/21,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=32%20Sunset%20Dr%2C%20Port%20Reading%2C%20NJ%2007064&size=640x480&source=outdoor&signature=UKQJjlDk9Ctd5Oc1Lk5Z5E9ny3w=,32 Sunset Dr,7064,New Jersey,NJ,Port Reading,40.571573,-74.244818,Coordinate,SearchHomeAddress,Middlesex,34023,HomeCounty,SearchHomeLocation,,Office,Nj Realty Pros,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T17:54:18.000000Z,https://ap.rdcpix.com/a3472d6744c5b89cc8b804def0929b9cl-m4233686923s.jpg,HomePhoto,seller,3660126,Brian Schnell,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/a3472d6744c5b89cc8b804def0929b9cl-m1659008557s.jpg,HomePhoto,https://ap.rdcpix.com/a3472d6744c5b89cc8b804def0929b9cl-m4174284164s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7064
5113251052,350000,,https://ap.rdcpix.com/4c85b00a5380e1c1089d1592eb641963l-m1992616789s.jpg,HomePhoto,2978172144,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,GSNJ,GardenState,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,4-S-Lake-Trl_Byram-Twp_NJ_07821_M51132-51052,,,2,1,,15246,,,,,,,single_family,,290000,5/25/22,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4%20S%20Lake%20Trl%2C%20Byram%20Township%2C%20NJ%2007821&size=640x480&source=outdoor&signature=NassK2Q9Qbpm9-8HejhCLedN4lQ=,4 S Lake Trl,7821,New Jersey,NJ,Byram Township,40.947056,-74.749161,Coordinate,SearchHomeAddress,Sussex,34037,HomeCounty,SearchHomeLocation,,Office,"Weichert, Realtors - Sparta",,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T20:46:08.000000Z,https://ap.rdcpix.com/4c85b00a5380e1c1089d1592eb641963l-m1992616789s.jpg,HomePhoto,seller,146172,Dawnice J. LaFave,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/4c85b00a5380e1c1089d1592eb641963l-m2261701544s.jpg,HomePhoto,https://ap.rdcpix.com/4c85b00a5380e1c1089d1592eb641963l-m3844047327s.jpg,HomePhoto,,MlsAgent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7821
5050440972,599000,,https://ap.rdcpix.com/367aef43da107d8190c29604eac57099l-m2132879271s.jpg,HomePhoto,2978167907,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,GSNJ,GardenState,mls,,,NICHOLAS REAL ESTATE AGENCY,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,38-Mayfair-Pl_Clifton_NJ_07013_M50504-40972,,,4,1,,6534,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=38%20Mayfair%20Pl%2C%20Clifton%2C%20NJ%2007013&size=640x480&source=outdoor&signature=rPeCw4JoAx6dqrLFvFSemPYAemQ=,38 Mayfair Pl,7013,New Jersey,NJ,Clifton,40.884977,-74.170267,Coordinate,SearchHomeAddress,Passaic,34031,HomeCounty,SearchHomeLocation,,Office,NICHOLAS REAL ESTATE,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T19:19:11.000000Z,https://ap.rdcpix.com/367aef43da107d8190c29604eac57099l-m2132879271s.jpg,HomePhoto,seller,1134367,NANCY RODRIGUEZ,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/367aef43da107d8190c29604eac57099l-m3019693371s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7013
6438942536,545000,,https://ap.rdcpix.com/a90f0f15ff5675aaafa48d2fae83f2d8l-m1063248119s.jpg,HomePhoto,2978027813,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,PHPA,BrightMLS,mls,,,Weichert Realtors-Medford,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,31-Inverness-Dr_Delran_NJ_08075_M64389-42536,,,4,2.5,2304,6805,,,,,,,single_family,,196565,3/22/00,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=31%20Inverness%20Dr%2C%20Delran%2C%20NJ%2008075&size=640x480&source=outdoor&signature=9bdcTs5_ZWye_2_prIl2I2c5re8=,31 Inverness Dr,8075,New Jersey,NJ,Delran,40.017502,-74.927902,Coordinate,SearchHomeAddress,Burlington,34005,HomeCounty,SearchHomeLocation,,Office,"Weichert, Realtors - Medford",,Branding,,TRUE,,,,,,HomeFlags,2025-02-06T19:41:43.000000Z,https://ap.rdcpix.com/a90f0f15ff5675aaafa48d2fae83f2d8l-m1063248119s.jpg,HomePhoto,seller,405240,Jessica Nooney,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/a90f0f15ff5675aaafa48d2fae83f2d8l-m199314313s.jpg,HomePhoto,https://ap.rdcpix.com/a90f0f15ff5675aaafa48d2fae83f2d8l-m2356195684s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8075
6112143486,439900,,https://ap.rdcpix.com/a1cd7d1bb169954f08ee1a7ecfa3fd69l-m3573540863s.jpg,HomePhoto,2978178854,FALSE,,for_sale,core.agent,core.broker,listing_owner_brand.broker,co_broke,advantage_brand,ProductSummary,PHPA,BrightMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,109-Colonial-Ave_West-Deptford_NJ_08096_M61121-43486,,,4,2.5,2074,6229,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=109%20Colonial%20Ave%2C%20West%20Deptford%2C%20NJ%2008096&size=640x480&source=outdoor&signature=hsbZc5AchBweXbhQ5ZmF3_dVICo=,109 Colonial Ave,8096,New Jersey,NJ,West Deptford,39.856276,-75.142919,Coordinate,SearchHomeAddress,Gloucester,34015,HomeCounty,SearchHomeLocation,,Office,BHHS Fox & Roach Mullica Hill,https://ap.rdcpix.com/e56cc2c8cd49f2df40f5e35c54f89a3fg-c1854672103s.jpg,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T23:31:41.000000Z,https://ap.rdcpix.com/a1cd7d1bb169954f08ee1a7ecfa3fd69l-m3573540863s.jpg,HomePhoto,seller,4496575,Nicole Yula,,HomeAdvertiser,,SearchHome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8096
